Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
10	gsp007	0.0173080068547174	0.0169511441470814	0.0141866455957727	0.0130780391045845	0.0080352485598652	0.0084941988156304	0.0047223741965366	0.0153139642579331	0.0156358028284924	0.0150100531518429	0.0170498714998528	0.0180741955941859	0.017743809321105	0.0174622496198909	0.0155869043373241
20	gsp007	0.0179783095550523	0.0174617151779226	0.0189439823143438	0.0151705323516168	0.0076711351793272	0.0072216451115987	0.0052361928550475	0.0159263918088213	0.0161868015645225	0.0156034664787981	0.0170463625039718	0.018756360435892	0.0183643581232267	0.0179874445510578	0.016472823354697
30	gsp007	0.0184389887659042	0.0172588783741471	0.0166708240765724	0.015776214780753	0.0075218552338678	0.0072825587575654	0.005242334484199	0.0161285510488839	0.0163719180674796	0.0157786659747915	0.017373991343291	0.0190175586552754	0.0186111435811271	0.0181355366325712	0.0167600641355317
40	gsp007	0.0188116958814274	0.0175656509365437	0.0173191882515489	0.0158440102275499	0.0074714829117021	0.0072683643803196	0.0054306892874545	0.0162071279057253	0.0164950388416729	0.0158936214029613	0.0177282062074098	0.019119385054401	0.0187169910651727	0.0182236278301009	0.0168873029255265
50	gsp007	0.0191512836107867	0.0171653524766821	0.0177707912917265	0.0159325428209901	0.0077778571214623	0.0075258402375416	0.0056779874736625	0.0162868431044523	0.0165415705044368	0.0159040344029926	0.018032580086095	0.019217826193714	0.0187628371457874	0.0182739405346777	0.0169945683040613
60	gsp007	0.0193779665820937	0.0174444894420532	0.0175748661114923	0.016374830035252	0.0080681824524695	0.0077618014849223	0.0057848457879563	0.0163264832945313	0.0165769283442222	0.015946952746131	0.0182799705427033	0.019301816058688	0.018869565330011	0.0183065741709735	0.0170757157242601
70	gsp007	0.019539242378691	0.0173922402814085	0.0177566525752103	0.0164210646895421	0.008245080532165	0.0079583438420942	0.0057859195246363	0.0163678258843848	0.0166164401076375	0.0160131458538416	0.0183647018217808	0.0193203281254249	0.0188766434716361	0.0183477314295251	0.0170878064514144
80	gsp007	0.0196398179608567	0.0175038977866331	0.018056669912081	0.0164741515600432	0.00833385458005	0.0081049366484455	0.0058374646065795	0.0163998162095855	0.0166577767805423	0.0160096487945525	0.0184635769926868	0.0193626277394449	0.0189155994610294	0.0183764819149984	0.0171502889046632
90	gsp007	0.0197401250938063	0.0175699859909522	0.0180616464976153	0.0166058682623453	0.0085051902907704	0.0082757031240837	0.0059543742513172	0.0164387853586561	0.01668700940228	0.01606516460401	0.0185753646134242	0.0194101818805559	0.0189582006774986	0.0184179732918797	0.017182213315692
100	gsp007	0.0198139174102049	0.0175894050334046	0.0182704477372471	0.0164226208266232	0.0086574683910975	0.0083937229487722	0.0060403048594844	0.0164630298104147	0.0167206773712782	0.0161000524565359	0.0186223118435969	0.0194269261500079	0.018976961921561	0.0184382953490347	0.017208149845926
1	gsp008	0.009701981567916	0.0071587461311482	0	0.0097437665529063	0.0119088874176315	0.0118621794150898	0.0111207634222022	0.0099856260335228	0.0097137454209441	0.0101483812673554	0.009979424101335	0.0112637545717389	0.0091285834057533	0.008750029515975	0.0097213544657845
5	gsp008	0.010895181655955	0.0078021597940067	0.0100393570911522	0.0110771056951618	0.0132266230525053	0.0131031506437008	0.0120533944165859	0.0107447215632377	0.0108766357696007	0.0106310713416381	0.0073535067102546	0.0075985350398556	0.0080207103071604	0.0083093272587365	0.0105423342443717
10	gsp008	0.011324590152507	0.0083654770369053	0.0094726432823991	0.0113311490869065	0.0134581175798841	0.0133997985388492	0.0122177630207796	0.0113611802211567	0.0115475183986149	0.0113527943643472	0.0079660358084953	0.0080977612289767	0.0086646277026455	0.0089168476034609	0.0111928938585039
20	gsp008	0.0115711972496082	0.0090765501020487	0.009581297086909	0.0120986912877172	0.0136322994440728	0.0135657753646752	0.0123565916358036	0.0117483212331011	0.0118999747282074	0.0117327479263053	0.0081390660066293	0.0086969657084704	0.0093507580345572	0.0096899858314858	0.0115952682705035
30	gsp008	0.0116778320997779	0.0094223586528482	0.010006869954204	0.0124955477928271	0.0137129820806256	0.0136434700851789	0.0124674819880412	0.0118598855028624	0.0120206495350354	0.011891415345776	0.0084447895804843	0.0091491773467744	0.009800141096071	0.0100420274547547	0.0117378817283384
40	gsp008	0.0117351329627369	0.0095582318063149	0.010359084157068	0.0126932785187635	0.0137750858284881	0.0137286031740599	0.0125158381649474	0.0119445830762405	0.0121100083885366	0.0119787417994937	0.0085583724074115	0.0094034595826091	0.0100007494036166	0.01020608042558	0.0118228533989172
50	gsp008	0.0117902439498781	0.0097049555294595	0.0106191233035793	0.0127652648730558	0.0138397869538629	0.0137708605852635	0.012563943269371	0.0119934739986297	0.0121555431672329	0.0120287003089717	0.0087687158265772	0.0095787599573253	0.0101301877850126	0.0102871548119889	0.0118304008831285
60	gsp008	0.0118240001551212	0.0097354289555604	0.010719573292369	0.0128515644926265	0.0138761970261885	0.0138318401458943	0.0125852549133493	0.0120349759227036	0.01218968721903	0.0120412484639114	0.0089372718664185	0.009673234269203	0.0101989168347547	0.010358661273519	0.0118892926469949
70	gsp008	0.0118596787902752	0.0098047072299554	0.0108733307815831	0.0129112474558974	0.0139057833978803	0.0138499114795523	0.0126043321224534	0.0120587549965896	0.012216116900495	0.0120727071360973	0.0091523406290255	0.009712413359142	0.0102700885281872	0.0104023220760937	0.011917631703581
80	gsp008	0.0118964182939839	0.0098224829860294	0.0109256538072748	0.0129718052761532	0.0139290806299172	0.013879410030859	0.0126181023895025	0.0120895198341976	0.0122553515109483	0.0120984206251856	0.009315826596943	0.0097920009079234	0.0102932860384322	0.0104358681790267	0.0119545099901901
